,Current,Fc,Tc,Tr,Tj
497,12.0,0.5,32.41615518,39.39221433,32.74631688
498,12.0,0.5,32.26377286,39.33004234,32.36536107
499,12.0,0.5,32.26377286,39.73416026,32.36536107
500,12.0,0.5,32.67012571,39.5476443,32.74631688
501,12.0,0.5,32.23837581,39.33004234,32.64472866
502,12.0,0.5,31.98440527,38.67723648,32.72091982
503,12.0,0.5,32.44155223,39.45438632,32.06059643
504,12.0,0.5,31.78122884,39.85850423,32.28916991
505,12.0,0.5,32.21297875,39.23678436,32.39075813
506,12.0,0.5,32.49234634,39.70307427,33.07647857
507,12.0,0.5,32.21297875,39.60981629,32.72091982
508,12.0,0.5,32.44155223,39.5476443,32.72091982
509,12.0,0.5,32.23837581,39.45438632,32.26377286
510,12.0,0.5,31.83202295,39.57873029,32.41615518
511,12.0,0.5,32.44155223,40.10719218,32.00980232
512,12.0,0.5,32.41615518,39.73416026,32.74631688
513,12.0,0.5,32.33996402,39.60981629,32.72091982
514,12.0,0.5,32.26377286,39.85850423,32.74631688
515,12.0,0.5,31.98440527,40.0139342,32.77171393
516,12.0,0.5,32.41615518,39.57873029,32.72091982
517,12.0,0.5,31.90821411,39.85850423,32.72091982
518,12.0,0.5,32.41615518,39.73416026,32.87330214
519,12.0,0.5,32.41615518,39.29895635,32.67012571
520,12.0,0.5,32.44155223,39.73416026,32.72091982
521,12.0,0.5,32.11139054,39.73416026,32.5685375
522,12.0,0.5,32.41615518,39.98284821,32.87330214
523,12.0,0.5,32.41615518,39.82741824,32.72091982
524,12.0,0.5,32.36536107,39.95176221,32.82250804
525,12.0,0.5,32.26377286,40.0139342,32.74631688
526,12.0,0.5,32.33996402,40.0139342,32.87330214
527,12.0,0.5,32.08599348,39.60981629,32.67012571
528,12.0,0.5,32.13678759,39.88959023,32.72091982
529,12.0,0.5,32.23837581,39.73416026,32.74631688
530,12.0,0.5,32.33996402,40.0139342,32.39075813
531,12.0,0.5,32.54314045,40.13827817,33.07647857
532,12.0,0.5,32.44155223,40.41805212,33.10187562
533,12.0,0.5,32.44155223,39.98284821,32.87330214
534,12.0,0.5,32.41615518,39.98284821,31.95900822
535,12.0,0.5,32.26377286,40.07610619,32.74631688
536,12.0,0.5,32.33996402,39.98284821,32.82250804
537,12.0,0.5,32.41615518,39.60981629,33.25425795
538,12.0,0.5,32.36536107,40.07610619,33.00028741
539,12.0,0.5,32.44155223,40.0139342,32.97489036
540,12.0,0.5,32.11139054,40.0139342,32.87330214
541,12.0,0.5,32.31456697,40.13827817,32.87330214
542,12.0,0.5,32.33996402,40.07610619,32.97489036
543,12.0,0.5,32.44155223,40.69782606,32.92409625
544,12.0,0.5,32.41615518,40.13827817,32.8986992
545,12.0,0.5,32.36536107,39.98284821,33.00028741
546,12.0,0.5,32.08599348,39.98284821,32.39075813
547,12.0,0.5,32.08599348,40.32479414,32.87330214
548,12.0,0.5,32.33996402,39.98284821,32.64472866
549,12.0,0.5,31.88281706,40.10719218,32.82250804
550,12.0,0.5,32.44155223,40.13827817,32.74631688
551,12.0,0.5,32.41615518,40.79108404,32.74631688
552,12.0,0.5,32.44155223,40.26262215,32.87330214
553,12.0,0.5,32.41615518,40.13827817,32.92409625
554,12.0,0.5,32.44155223,40.10719218,33.00028741
555,12.0,0.5,32.44155223,40.63565407,33.25425795
556,12.0,0.5,32.44155223,40.44913811,32.97489036
557,12.0,0.5,32.26377286,40.41805212,32.87330214
558,12.0,0.5,32.13678759,40.57348208,32.82250804
559,12.0,0.5,32.13678759,40.32479414,32.87330214
560,12.0,0.5,32.44155223,40.54239609,32.8986992
561,12.0,0.5,32.33996402,40.5113101,32.64472866
562,12.0,0.5,31.83202295,40.63565407,33.00028741
563,12.0,0.5,32.41615518,40.5113101,33.12727268
564,12.0,0.5,32.44155223,40.63565407,33.00028741
565,12.0,0.5,32.36536107,40.5113101,32.74631688
566,12.0,0.5,32.44155223,40.44913811,32.5685375
567,12.0,0.5,32.33996402,40.44913811,32.97489036
568,12.0,0.5,32.5685375,40.66674006,32.03519938
569,12.0,0.5,32.41615518,40.66674006,33.00028741
570,12.0,0.5,32.00980232,40.85325602,33.00028741
571,12.0,0.5,31.73043474,40.44913811,32.97489036
572,12.0,0.5,32.13678759,40.54239609,32.82250804
573,12.0,0.5,32.41615518,40.57348208,33.17806678
574,12.0,0.5,32.41615518,40.5113101,32.87330214
575,12.0,0.5,32.08599348,40.66674006,33.00028741
576,12.0,0.5,32.44155223,40.66674006,33.10187562
577,12.0,0.5,32.36536107,40.79108404,33.25425795
578,12.0,0.5,32.36536107,40.66674006,32.8986992
579,12.0,0.5,32.44155223,40.5113101,32.72091982
580,12.0,0.5,32.41615518,40.69782606,33.12727268
581,12.0,0.5,32.33996402,40.79108404,32.87330214
582,12.0,0.5,32.41615518,40.66674006,33.07647857
583,12.0,0.5,31.95900822,40.69782606,33.22886089
584,12.0,0.5,32.69552277,40.69782606,33.22886089
585,12.0,0.5,32.77171393,40.9776,33.10187562
586,12.0,0.5,31.98440527,40.10719218,33.12727268
587,12.0,0.5,32.36536107,40.69782606,33.22886089
588,12.0,0.5,32.41615518,40.79108404,32.16218464
589,12.0,0.5,32.33996402,40.69782606,33.25425795
590,12.0,0.5,32.33996402,40.69782606,33.07647857
591,12.0,0.5,32.44155223,40.5113101,32.77171393
592,12.0,0.5,32.08599348,40.63565407,33.279655
593,12.0,0.5,32.13678759,40.57348208,33.48283143
594,12.0,0.5,31.95900822,39.73416026,33.279655
595,12.0,0.5,32.41615518,40.79108404,32.72091982
596,12.0,0.5,32.26377286,40.946514,32.92409625
597,12.0,0.5,32.44155223,40.91542801,33.279655
598,12.0,0.5,32.36536107,40.85325602,33.38124321
599,12.0,0.5,32.33996402,41.47497589,33.279655
600,12.0,0.5,32.44155223,41.10194397,33.22886089
601,12.0,0.5,32.13678759,40.82217003,33.33044911
602,12.0,0.5,32.44155223,41.00868599,33.55902259
603,12.0,0.5,32.26377286,41.22628795,33.12727268
604,12.0,0.5,32.33996402,41.00868599,33.279655
605,12.0,0.5,32.23837581,40.9776,33.00028741
606,12.0,0.5,32.54314045,40.69782606,33.48283143
607,12.0,0.5,32.13678759,41.28845993,33.33044911
608,12.0,0.5,32.49234634,41.00868599,33.45743437
609,12.0,0.5,32.36536107,40.946514,33.12727268
610,12.0,0.5,32.36536107,41.28845993,33.279655
611,12.0,0.5,32.36536107,41.28845993,33.48283143
612,12.0,0.5,32.33996402,41.13302997,33.33044911
613,12.0,0.5,32.61933161,41.38171791,33.73680196
614,12.0,0.5,32.33996402,41.35063192,33.25425795
615,12.0,0.5,32.33996402,41.25737394,33.48283143
616,12.0,0.5,31.55265536,41.50606189,33.17806678
617,12.0,0.5,32.23837581,41.28845993,33.35584616
618,12.0,0.5,32.41615518,40.91542801,32.92409625
619,12.0,0.5,32.08599348,41.47497589,33.43203732
620,12.0,0.5,32.36536107,41.35063192,33.33044911
621,12.0,0.5,32.44155223,41.00868599,33.35584616
622,12.0,0.5,32.33996402,41.38171791,33.35584616
623,12.0,0.5,32.67012571,41.41280391,33.53362553
624,12.0,0.5,31.88281706,41.41280391,34.0415666
625,12.0,0.5,32.41615518,41.38171791,33.22886089
626,12.0,0.5,32.97489036,41.22628795,32.5685375
627,12.0,0.5,32.21297875,41.53714788,33.25425795
628,12.0,0.5,32.36536107,41.28845993,33.43203732
629,12.0,0.5,32.49234634,41.10194397,33.55902259
630,12.0,0.5,32.41615518,41.22628795,33.43203732
631,12.0,0.5,32.33996402,41.38171791,33.48283143
632,12.0,0.5,32.41615518,41.47497589,33.43203732
633,12.0,0.5,32.13678759,41.38171791,33.38124321
634,12.0,0.5,32.44155223,41.41280391,33.43203732
635,12.0,0.5,32.21297875,41.38171791,33.53362553
636,12.0,0.5,32.26377286,41.41280391,33.279655
637,12.0,0.5,32.44155223,41.41280391,33.43203732
638,12.0,0.5,32.44155223,41.38171791,33.38124321
639,12.0,0.5,32.36536107,41.63040586,33.35584616
640,12.0,0.5,32.44155223,41.47497589,33.55902259
641,12.0,0.5,32.21297875,41.69257785,33.60981669
642,12.0,0.5,32.36536107,41.41280391,33.45743437
643,12.0,0.5,32.5685375,41.28845993,33.43203732
644,12.0,0.5,32.41615518,41.53714788,33.43203732
645,12.0,0.5,32.26377286,41.41280391,33.71140491
646,12.0,0.5,32.26377286,41.63040586,33.48283143
647,12.0,0.5,32.31456697,41.53714788,33.55902259
648,12.0,0.5,32.33996402,41.9101798,33.53362553
649,12.0,0.5,32.33996402,41.72366384,33.48283143
650,12.0,0.5,32.26377286,41.72366384,32.92409625
651,12.0,0.5,32.41615518,41.72366384,33.279655
652,12.0,0.5,32.41615518,41.81692182,33.55902259
653,12.0,0.5,32.49234634,41.38171791,33.63521375
654,12.0,0.5,32.36536107,41.9101798,33.48283143
655,12.0,0.5,32.36536107,41.84800782,33.68600785
656,12.0,0.5,32.26377286,41.63040586,33.71140491
657,12.0,0.5,32.41615518,42.06560977,32.41615518
658,12.0,0.5,32.41615518,42.09669576,33.55902259
659,12.0,0.5,32.49234634,41.97235179,33.55902259
660,12.0,0.5,32.44155223,41.97235179,33.78759607
661,12.0,0.5,32.23837581,41.81692182,33.83839018
662,12.0,0.5,32.26377286,41.9101798,33.78759607
663,12.0,0.5,32.36536107,41.72366384,33.78759607
664,12.0,0.5,32.44155223,41.59931987,33.78759607
665,12.0,0.5,32.31456697,41.63040586,33.88918428
666,12.0,0.5,32.33996402,41.47497589,33.68600785
667,12.0,0.5,31.88281706,42.03452378,33.53362553
668,12.0,0.5,32.13678759,41.9412658,33.60981669
669,12.0,0.5,32.41615518,42.18995374,33.81299312
670,12.0,0.5,32.44155223,41.97235179,33.43203732
671,12.0,0.5,32.26377286,42.06560977,33.88918428
672,12.0,0.5,31.88281706,42.06560977,33.53362553
673,12.0,0.5,32.41615518,42.18995374,33.55902259
674,12.0,0.5,32.54314045,42.03452378,33.83839018
675,12.0,0.5,32.33996402,42.06560977,33.78759607
676,12.0,0.5,32.26377286,42.09669576,33.71140491
677,12.0,0.5,32.41615518,42.09669576,33.83839018
678,12.0,0.5,32.61933161,42.25212573,33.91458134
679,12.0,0.5,31.98440527,41.63040586,33.73680196
680,12.0,0.5,32.13678759,41.9412658,33.83839018
681,12.0,0.5,32.26377286,42.25212573,33.83839018
682,12.0,0.5,31.98440527,42.34538371,34.14315482
683,12.0,0.5,32.41615518,42.09669576,33.88918428
684,12.0,0.5,32.23837581,42.25212573,33.78759607
685,12.0,0.5,32.44155223,42.22103974,33.88918428
686,12.0,0.5,32.33996402,42.06560977,33.83839018
687,12.0,0.5,32.36536107,42.37646971,33.43203732
688,12.0,0.5,32.61933161,42.68732964,33.91458134
689,12.0,0.5,32.41615518,42.25212573,33.88918428
690,12.0,0.5,32.44155223,42.22103974,33.88918428
691,12.0,0.5,32.44155223,42.09669576,33.00028741
692,12.0,0.5,32.33996402,42.22103974,33.91458134
693,12.0,0.5,32.77171393,42.25212573,32.61933161
694,12.0,0.5,32.49234634,42.53189967,33.88918428
695,12.0,0.5,32.44155223,42.25212573,33.91458134
696,12.0,0.5,32.44155223,42.4075557,33.88918428
697,12.0,0.5,32.61933161,42.78058762,33.88918428
698,12.0,0.5,32.13678759,42.37646971,33.83839018
699,12.0,0.5,32.11139054,42.78058762,33.17806678
700,12.0,0.5,32.41615518,42.4075557,33.88918428
701,12.0,0.5,32.44155223,42.34538371,33.91458134
702,12.0,0.5,31.98440527,42.4075557,33.38124321
703,12.0,0.5,32.33996402,42.22103974,33.96537544
704,12.0,0.5,32.44155223,42.50081368,34.06696366
705,12.0,0.5,32.41615518,42.37646971,33.78759607
706,12.0,0.5,32.67012571,42.4075557,33.88918428
707,12.0,0.5,32.69552277,43.43339348,33.38124321
708,12.0,0.5,32.13678759,42.37646971,33.9907725
709,12.0,0.5,32.26377286,42.22103974,33.83839018
710,12.0,0.5,32.41615518,42.74950163,33.96537544
711,12.0,0.5,32.5685375,43.09144756,33.71140491
712,12.0,0.5,32.26377286,42.62515765,33.91458134
713,12.0,0.5,32.26377286,42.62515765,33.91458134
714,12.0,0.5,32.33996402,42.4075557,33.88918428
715,12.0,0.5,32.92409625,42.25212573,33.78759607
716,12.0,0.5,32.26377286,42.62515765,33.91458134
717,12.0,0.5,32.08599348,42.4075557,33.35584616
718,12.0,0.5,32.44155223,42.4075557,33.9907725
719,12.0,0.5,32.26377286,42.8738456,34.34633125
720,12.0,0.5,32.11139054,42.68732964,34.14315482
721,12.0,0.5,32.44155223,42.68732964,33.91458134
722,12.0,0.5,32.31456697,42.25212573,33.83839018
723,12.0,0.5,32.13678759,42.74950163,34.85427232
724,12.0,0.5,32.44155223,42.4075557,34.06696366
725,12.0,0.5,32.31456697,42.68732964,34.06696366
726,12.0,0.5,32.44155223,42.62515765,34.09236071
727,12.0,0.5,32.44155223,42.8738456,34.39712535
728,12.0,0.5,32.41615518,42.8738456,33.91458134
729,12.0,0.5,32.41615518,42.78058762,33.88918428
730,12.0,0.5,32.21297875,42.93601759,33.81299312
731,12.0,0.5,32.33996402,42.81167361,33.96537544
732,12.0,0.5,32.49234634,43.02927557,34.27014009
733,12.0,0.5,32.44155223,42.78058762,34.24474303
734,12.0,0.5,32.31456697,42.81167361,34.14315482
735,12.0,0.5,32.41615518,43.09144756,34.09236071
736,12.0,0.5,32.26377286,43.24687752,34.09236071
737,12.0,0.5,32.33996402,42.78058762,33.96537544
738,12.0,0.5,32.44155223,42.90493159,33.96537544
739,12.0,0.5,32.44155223,42.90493159,34.14315482
740,12.0,0.5,31.65424357,43.09144756,34.06696366
741,12.0,0.5,32.41615518,42.78058762,34.09236071
742,12.0,0.5,32.31456697,42.8738456,33.83839018
743,12.0,0.5,32.41615518,43.12253355,34.27014009
744,12.0,0.5,31.78122884,43.09144756,33.88918428
745,12.0,0.5,32.41615518,43.09144756,34.09236071
746,12.0,0.5,31.88281706,43.49556547,34.06696366
747,12.0,0.5,32.44155223,42.93601759,34.06696366
748,12.0,0.5,32.36536107,43.09144756,34.0415666
749,12.0,0.5,32.36536107,43.12253355,34.24474303
750,12.0,0.5,32.23837581,42.90493159,33.88918428
751,12.0,0.5,32.44155223,42.74950163,34.14315482
752,12.0,0.5,32.13678759,43.46447948,34.27014009
753,12.0,0.5,32.54314045,42.8738456,34.70188999
754,12.0,0.5,32.21297875,43.24687752,33.88918428
755,12.0,0.5,32.36536107,42.93601759,34.09236071
756,12.0,0.5,31.98440527,43.24687752,34.85427232
757,12.0,0.5,32.33996402,43.43339348,33.78759607
758,12.0,0.5,31.65424357,43.49556547,34.34633125
759,12.0,0.5,32.61933161,43.30904951,34.42252241
760,12.0,0.5,32.13678759,43.49556547,34.14315482
761,12.0,0.5,32.79711098,44.17945733,34.09236071
762,12.0,0.5,32.21297875,43.12253355,33.88918428
763,12.0,0.5,32.08599348,43.43339348,33.91458134
764,12.0,0.5,32.23837581,43.3712215,34.14315482
765,12.0,0.5,32.36536107,43.43339348,34.19394892
766,12.0,0.5,32.36536107,43.49556547,34.24474303
767,12.0,0.5,32.26377286,43.46447948,34.42252241
768,12.0,0.5,32.33996402,43.46447948,34.34633125
769,12.0,0.5,32.36536107,43.49556547,34.70188999
770,12.0,0.5,32.44155223,43.49556547,34.39712535
771,12.0,0.5,32.33996402,43.49556547,34.70188999
772,12.0,0.5,32.41615518,43.49556547,34.42252241
773,12.0,0.5,32.72091982,43.49556547,34.67649294
774,12.0,0.5,32.13678759,43.58882345,34.27014009
775,12.0,0.5,32.44155223,43.49556547,34.42252241
776,12.0,0.5,32.67012571,43.93076938,34.32093419
777,12.0,0.5,32.33996402,43.61990944,34.62569883
778,12.0,0.5,31.95900822,43.77533941,34.42252241
779,12.0,0.5,32.33996402,43.49556547,34.85427232
780,12.0,0.5,32.33996402,43.30904951,34.67649294
781,12.0,0.5,32.44155223,43.49556547,34.70188999
782,12.0,0.5,31.52725831,43.80642541,34.39712535
783,12.0,0.5,32.36536107,43.49556547,34.39712535
784,12.0,0.5,32.31456697,43.61990944,34.70188999
785,12.0,0.5,32.26377286,43.49556547,34.06696366
786,12.0,0.5,32.44155223,43.58882345,34.67649294
787,12.0,0.5,32.41615518,43.65099544,34.70188999
788,12.0,0.5,32.08599348,42.78058762,34.62569883
789,12.0,0.5,32.26377286,43.65099544,34.77808116
790,12.0,0.5,32.41615518,43.49556547,34.42252241
791,12.0,0.5,32.44155223,43.65099544,34.34633125
792,12.0,0.5,32.41615518,43.77533941,34.80347821
793,12.0,0.5,32.41615518,43.74425342,34.42252241
794,12.0,0.5,32.26377286,43.77533941,34.39712535
795,12.0,0.5,32.36536107,43.61990944,34.34633125
796,12.0,0.5,32.44155223,43.77533941,34.70188999
797,12.0,0.5,32.69552277,43.49556547,33.83839018
798,12.0,0.5,32.33996402,44.05511335,34.67649294
799,12.0,0.5,32.44155223,43.74425342,34.27014009
800,12.0,0.5,32.36536107,44.49031726,34.70188999
801,12.0,0.5,32.41615518,43.77533941,34.87966937
802,12.0,0.5,32.36536107,44.45923127,33.43203732
803,12.0,0.5,32.11139054,43.80642541,35.26062517
804,12.0,0.5,32.44155223,44.17945733,35.00665464
805,12.0,0.5,32.36536107,44.61466124,34.85427232
806,12.0,0.5,32.59393455,44.14837133,34.06696366
807,12.0,0.5,32.33996402,44.17945733,34.70188999
808,12.0,0.5,31.88281706,44.05511335,34.39712535
809,12.0,0.5,31.88281706,44.08619935,34.98125758
810,12.0,0.5,32.44155223,43.80642541,34.77808116
811,12.0,0.5,31.98440527,43.65099544,34.06696366
812,12.0,0.5,31.88281706,44.52140326,35.00665464
813,12.0,0.5,32.44155223,44.49031726,35.00665464
814,12.0,0.5,32.26377286,44.02402736,34.34633125
815,12.0,0.5,32.5685375,44.17945733,35.00665464
816,12.0,0.5,32.69552277,44.17945733,35.00665464
817,12.0,0.5,32.31456697,44.17945733,34.98125758
818,12.0,0.5,32.26377286,44.17945733,34.98125758
819,12.0,0.5,32.41615518,44.17945733,34.95586053
820,12.0,0.5,32.36536107,44.70791922,34.98125758
821,12.0,0.5,32.26377286,44.52140326,34.80347821
822,12.0,0.5,32.69552277,44.92552117,35.00665464
823,12.0,0.5,32.26377286,44.45923127,34.70188999
824,12.0,0.5,32.26377286,44.49031726,34.85427232
825,12.0,0.5,32.44155223,44.14837133,34.87966937
826,12.0,0.5,32.11139054,44.92552117,35.00665464
827,12.0,0.5,32.13678759,44.49031726,35.00665464
828,12.0,0.5,32.41615518,44.86334918,34.98125758
829,12.0,0.5,32.44155223,44.61466124,35.23522812
830,12.0,0.5,32.13678759,44.70791922,34.85427232
831,12.0,0.5,32.26377286,44.73900521,34.67649294
832,12.0,0.5,31.29868483,44.70791922,34.70188999
833,12.0,0.5,32.36536107,44.49031726,35.00665464
834,12.0,0.5,32.41615518,44.17945733,35.05744874
835,12.0,0.5,32.44155223,44.86334918,35.15903696
836,12.0,0.5,32.33996402,44.52140326,35.20983106
837,12.0,0.5,32.26377286,44.52140326,35.05744874
838,12.0,0.5,32.13678759,44.64574723,35.00665464
839,12.0,0.5,32.36536107,44.02402736,34.80347821
840,12.0,0.5,32.26377286,44.98769316,35.1336399
841,12.0,0.5,32.26377286,44.64574723,35.05744874
842,12.0,0.5,32.33996402,44.7700912,34.95586053
843,12.0,0.5,32.54314045,44.86334918,34.80347821
844,12.0,0.5,32.26377286,44.83226319,35.05744874
845,12.0,0.5,32.41615518,44.7700912,34.62569883
846,12.0,0.5,32.31456697,44.70791922,34.85427232
847,12.0,0.5,32.33996402,44.86334918,35.1336399
848,12.0,0.5,32.13678759,44.92552117,35.38761044
849,12.0,0.5,31.88281706,44.92552117,35.00665464
850,12.0,0.5,32.36536107,44.7700912,35.20983106
851,12.0,0.5,32.26377286,44.83226319,35.00665464
852,12.0,0.5,32.41615518,44.70791922,35.05744874
853,12.0,0.5,32.33996402,44.17945733,35.00665464
854,12.0,0.5,31.83202295,43.61990944,35.00665464
855,12.0,0.5,32.36536107,44.7700912,35.05744874
856,12.0,0.5,31.98440527,44.92552117,34.98125758
857,12.0,0.5,32.41615518,44.92552117,35.00665464
858,12.0,0.5,32.11139054,44.92552117,34.85427232
859,12.0,0.5,32.23837581,44.86334918,34.42252241
860,12.0,0.5,32.23837581,44.98769316,35.05744874
861,12.0,0.5,31.95900822,44.92552117,35.05744874
862,12.0,0.5,32.44155223,44.52140326,35.20983106
863,12.0,0.5,32.41615518,44.49031726,35.4638016
864,12.0,0.5,31.78122884,44.98769316,35.00665464
865,12.0,0.5,32.44155223,45.20529511,35.41300749
866,12.0,0.5,32.11139054,45.14312313,35.05744874
867,12.0,0.5,32.23837581,44.92552117,34.95586053
868,12.0,0.5,32.41615518,45.14312313,35.05744874
869,12.0,0.5,32.67012571,45.04986514,35.23522812
870,12.0,0.5,32.33996402,44.98769316,35.00665464
871,12.0,0.5,32.54314045,45.17420912,35.15903696
872,12.0,0.5,32.21297875,45.11203713,35.41300749
873,12.0,0.5,32.26377286,44.83226319,35.00665464
874,12.0,0.5,32.26377286,45.04986514,35.1336399
875,12.0,0.5,32.26377286,45.14312313,35.15903696
876,12.0,0.5,32.21297875,45.14312313,35.20983106
877,12.0,0.5,32.26377286,44.98769316,35.26062517
878,12.0,0.5,31.98440527,45.20529511,34.80347821
879,12.0,0.5,32.44155223,45.36072508,35.26062517
880,12.0,0.5,32.44155223,45.20529511,35.15903696
881,12.0,0.5,32.23837581,44.92552117,35.1336399
882,12.0,0.5,32.33996402,45.04986514,35.00665464
883,12.0,0.5,31.90821411,45.60941303,35.1336399
884,12.0,0.5,32.44155223,45.20529511,35.23522812
885,12.0,0.5,32.33996402,45.57832703,35.33681633
886,12.0,0.5,32.26377286,45.20529511,35.1336399
887,12.0,0.5,32.23837581,45.14312313,35.23522812
888,12.0,0.5,32.41615518,45.36072508,35.00665464
889,12.0,0.5,32.36536107,45.42289707,34.77808116
890,12.0,0.5,32.41615518,45.04986514,34.98125758
891,12.0,0.5,32.26377286,45.60941303,35.56538981
892,12.0,0.5,32.44155223,45.42289707,35.4638016
893,12.0,0.5,32.67012571,46.26221889,35.51459571
894,12.0,0.5,32.44155223,45.48506905,35.26062517
895,12.0,0.5,32.49234634,45.11203713,35.10824285
896,12.0,0.5,32.33996402,45.57832703,35.1336399
897,12.0,0.5,32.49234634,45.733757,35.8447574
898,12.0,0.5,32.41615518,45.67158501,35.41300749
899,12.0,0.5,32.13678759,45.60941303,35.69237508
900,12.0,0.5,32.13678759,45.67158501,35.33681633
901,12.0,0.5,32.49234634,45.57832703,35.41300749
902,12.0,0.5,32.36536107,45.36072508,35.05744874
903,12.0,0.5,32.11139054,45.48506905,35.41300749
904,12.0,0.5,32.33996402,45.14312313,35.56538981
905,12.0,0.5,32.5685375,45.70267101,35.61618392
906,12.0,0.5,32.44155223,45.82701498,35.66697803
907,12.0,0.5,32.13678759,45.67158501,35.41300749
908,12.0,0.5,32.11139054,45.85810098,35.00665464
909,12.0,0.5,31.88281706,45.82701498,35.38761044
910,12.0,0.5,32.08599348,45.42289707,35.97174267
911,12.0,0.5,32.23837581,45.70267101,35.41300749
912,12.0,0.5,32.23837581,45.85810098,35.05744874
913,12.0,0.5,32.23837581,45.92027296,35.56538981
914,12.0,0.5,32.26377286,46.16896091,35.20983106
915,12.0,0.5,32.26377286,45.45398306,35.38761044
916,12.0,0.5,32.26377286,45.67158501,35.33681633
917,12.0,0.5,32.41615518,45.85810098,35.8447574
918,12.0,0.5,31.83202295,45.54724104,35.1336399
919,12.0,0.5,32.26377286,45.733757,35.61618392
920,12.0,0.5,32.36536107,45.85810098,35.56538981
921,12.0,0.5,32.26377286,45.85810098,35.38761044
922,12.0,0.5,32.67012571,45.54724104,35.38761044
923,12.0,0.5,32.44155223,45.60941303,35.51459571
924,12.0,0.5,32.44155223,45.85810098,35.56538981
925,12.0,0.5,32.26377286,45.88918697,35.51459571
926,12.0,0.5,32.11139054,45.92027296,35.41300749
